transaction_id,project_id,freelancer_id,amount,currency,payment_date,payment_method,platform_fee_pct,status,is_disputed
TX0001712,PR000468,FL00455,,USD,2022-10-24,Wise,9.3,refunded,0
TX0001713,PR000804,FL00051,-3863.0,GBP,2021-10-16,Crypto,11.01,success,1
TX0001714,PR000395,FL00105,86.0,BDT,2021-07-23,Crypto,13.82,refunded,0
TX0001715,PR000228,FL00329,1518.0,GBP,2020-08-31,Bank Transfer,10.86,failed,0
TX0001716,PR000531,FL00288,476128.0,INR,2024-07-16,Payoneer,,success,1
TX0001717,PR001035,FL00109,2532.0,EUR,2020-11-27,Bank Transfer,8.01,success,1
TX0001718,PR000227,FL00068,-4195.0,,2020-11-26,Crypto,18.24,success,0
TX0001719,PR000307,FL00291,1608.0,GBP,,PayPal,15.11,success,0
TX0001720,PR000439,FL00435,5593.0,USD,2023-03-07,,12.05,failed,0
TX0001721,PR001157,FL00029,3401.0,BDT,2020-02-27,Stripe,17.16,pending,1
TX0001722,PR001126,FL00253,127.0,USD,2020-09-20,Wise,14.46,success,1
TX0001723,PR000987,FL00084,5879.0,USD,2020-12-30,Wise,9.9,failed,0
TX0001724,PR000627,FL00071,1324.0,BDT,,Bank Transfer,16.55,success,1
TX0001725,PR000645,FL00188,7148.0,USD,2022-11-24,,16.39,success,0
TX0001726,PR000794,FL00462,2595.0,USD,2020-12-26,Wise,20.63,success,1
TX0001727,PR000443,FL00399,1366.0,USD,2021-06-14,Payoneer,18.47,pending,0
TX0001728,PR001006,FL00067,4681.0,GBP,2023-05-18,Crypto,8.7,failed,0
TX0001729,PR000538,FL00334,4473.0,INR,2020-03-01,Bank Transfer,8.48,success,0
TX0001730,PR000183,FL00328,3304.0,USD,2022-07-28,Payoneer,20.1,refunded,0
TX0001731,PR001165,FL00417,7627.0,BDT,2021-04-20,Stripe,18.27,refunded,0
TX0001732,PR000051,FL00114,3921.0,USD,2022-11-25,Crypto,10.12,refunded,1
TX0001733,PR001190,FL00488,5857.0,EUR,2022-02-01,Stripe,15.66,success,1
TX0001734,PR000617,FL00205,7564.0,USD,2024-07-27,Crypto,12.65,success,0
TX0001735,PR000714,FL00030,7757.0,EUR,2024-05-22,Stripe,14.38,success,0
TX0001736,PR000285,FL00006,3550.0,USD,2020-04-24,Bank Transfer,20.48,failed,1
TX0001737,PR001055,FL00040,1506.0,USD,2023-01-15,Bank Transfer,16.33,refunded,1
TX0001738,PR000126,FL00248,4855.0,PKR,2020-06-04,Payoneer,5.61,success,0
TX0001739,PR000995,FL00187,6617.0,GBP,2023-01-23,Stripe,7.07,success,0
TX0001740,,FL00059,792756.0,GBP,2022-05-15,Bank Transfer,7.61,success,1
TX0001741,PR000205,FL00291,360129.0,USD,2021-01-21,Payoneer,5.75,refunded,1
TX0001742,PR001149,FL00407,1100.0,EUR,2021-12-28,Payoneer,7.56,success,0
TX0001743,PR000955,FL00282,1452.0,BDT,2024-01-14,Payoneer,,refunded,1
TX0001744,PR000914,FL00239,1998.0,BDT,2023-12-20,Bank Transfer,,pending,1
TX0001745,PR000961,FL00031,6393.0,USD,2024-12-09,Crypto,15.28,failed,1
TX0001746,PR000307,FL00048,,usd,2021-08-01,Stripe,8.77,success,0
TX0001747,PR000102,FL00462,6487.0,BDT,2024-06-10,,18.83,failed,1
TX0001748,PR000429,FL00366,7987.0,PKR,2024-07-23,Crypto,8.78,success,0
TX0001749,PR001009,FL00255,713.0,GBP,,,10.52,failed,1
TX0001750,PR001196,FL00067,-6029.0,PKR,2021-12-04,Wise,20.74,failed,0
TX0001751,PR001094,FL00382,5538.0,BDT,2023-05-14,Crypto,18.96,pending,0
TX0001752,,FL00288,3399.0,USD,2022-11-29,Wise,7.45,success,0
TX0001753,PR000936,FL00197,4543.0,USD,2024-10-26,Payoneer,13.96,success,1
TX0001754,PR000463,FL00262,4716.0,,2021-11-06,Payoneer,19.93,failed,1
TX0001755,PR000016,FL00333,5134.0,EUR,2022-10-02,Payoneer,9.0,pending,0
TX0001756,PR000941,FL00413,2578.0,USD,2022-05-20,Bank Transfer,12.19,pending,0
TX0001757,PR000153,FL00171,1175.0,pkr,2024-06-21,Bank Transfer,15.25,success,1
TX0001758,PR000789,FL00500,2201.0,INR,2022-08-17,Stripe,15.46,success,0
TX0001759,PR000270,FL00291,645359.0,USD,2021-03-08,,,pending,0
TX0001760,PR001085,FL00002,1448.0,INR,2024-12-24,Bank Transfer,14.88,refunded,1
TX0001761,PR000881,FL00336,7324.0,INR,2022-12-22,Bank Transfer,19.79,success,1
TX0001762,PR000681,FL00021,431.0,USD,2024-09-27,Crypto,8.36,failed,0
TX0001763,PR000791,FL00195,4349.0,USD,2023-04-14,Crypto,6.46,success,0
TX0001764,PR001111,FL00404,1577.0,BDT,2022-12-06,Stripe,7.21,pending,1
TX0001765,PR000720,FL00318,556021.0,INR,2021-10-11,Crypto,20.92,refunded,1
TX0001766,PR000005,FL00172,4812.0,USD,2023-04-05,PayPal,10.64,failed,0
TX0001767,PR000072,FL00266,3371.0,EUR,2022-03-11,Payoneer,10.07,success,1
TX0001768,PR000782,FL00297,1936.0,USD,2022-04-18,Crypto,13.08,success,0
TX0001769,PR000683,FL00406,1933.0,EUR,2022-11-20,Payoneer,8.04,failed,1
TX0001770,PR000767,FL00194,4927.0,USD,2020-10-07,Stripe,19.05,pending,0
TX0001771,PR001058,FL00414,5414.0,BDT,2021-04-18,Bank Transfer,,failed,0
TX0001772,PR000927,FL00233,5220.0,USD,2023-01-27,Stripe,18.84,success,0
TX0001773,PR000833,FL00250,6531.0,USD,2022-07-10,Crypto,10.32,success,1
TX0001774,PR001115,FL00193,4018.0,INR,2024-09-23,Payoneer,9.74,failed,1
TX0001775,PR000216,FL00198,1575.0,PKR,2022-05-01,Crypto,,failed,0
TX0001776,PR000506,FL00441,4130.0,GBP,2020-03-12,,17.1,pending,0
TX0001777,PR000587,FL00422,4786.0,GBP,2020-08-25,Stripe,18.1,refunded,1
TX0001778,PR001080,FL00072,6461.0,USD,,Wise,19.4,refunded,0
TX0001779,PR000273,FL00448,1341.0,GBP,2022-12-02,Bank Transfer,9.67,success,1
TX0001780,,FL00357,-3045.0,USD,2024-10-04,Crypto,15.47,success,0
TX0001781,PR000994,FL00304,79.0,EUR,2022-11-15,Wise,19.92,success,1
TX0001782,PR000416,FL00486,,INR,2021-06-01,Stripe,20.23,failed,1
TX0001783,PR000858,FL00448,1042.0,EUR,2024-01-06,Wise,9.9,success,0
TX0001784,PR000478,FL00188,478.0,USD,2022-06-01,Stripe,17.24,success,0
TX0001785,PR001012,,2120.0,EUR,,Payoneer,19.4,success,0
TX0001786,PR000207,FL00339,6510.0,PKR,2021-02-23,Wise,11.03,pending,0
TX0001787,PR000186,FL00398,555292.0,PKR,2022-08-04,Stripe,12.45,success,0
TX0001788,PR000068,FL00362,1986.0,BDT,2024-11-11,Crypto,10.83,success,1
TX0001789,PR000617,FL00491,1965.0,INR,2021-06-20,Payoneer,14.01,success,1
TX0001790,PR000634,FL00146,100358.0,,2021-10-22,Bank Transfer,,success,1
TX0001791,PR000020,FL00400,985941.0,INR,2020-11-12,Stripe,13.57,failed,0
TX0001792,PR000381,FL00324,5381.0,EUR,2023-06-13,Crypto,10.84,failed,1
TX0001793,PR001143,FL00485,6116.0,BDT,2021-12-31,Stripe,8.48,success,0
TX0001794,PR000398,FL00104,3540.0,INR,2020-09-02,Wise,,success,1
TX0001795,PR000117,FL00264,6887.0,BDT,2021-09-17,Bank Transfer,15.27,success,0
TX0001796,PR000583,FL00156,7993.0,USD,,Payoneer,7.76,pending,0
TX0001797,PR000424,FL00471,-5439.0,,2020-11-13,Wise,14.49,success,0
TX0001798,PR000628,FL00485,3164.0,GBP,2022-12-04,PayPal,11.55,success,0
TX0001799,PR000361,FL00308,7079.0,PKR,2023-06-12,Crypto,19.19,failed,0
TX0001800,PR000155,FL00354,131.0,BDT,2022-09-08,PayPal,14.54,success,1
TX0001801,,FL00268,4478.0,USD,2022-03-20,Wise,11.51,success,1
TX0001802,PR000393,FL00156,5432.0,BDT,2023-09-29,Payoneer,19.7,success,1
TX0001803,PR001136,FL00421,3737.0,GBP,2020-09-09,Crypto,9.07,success,1
TX0001804,PR000765,FL00307,6969.0,USD,2021-01-13,Payoneer,7.71,pending,1
TX0001805,PR000090,FL00321,877.0,BDT,2024-07-01,Payoneer,7.29,success,1
TX0001806,PR000782,FL00260,2802.0,GBP,2024-03-22,Stripe,10.43,success,0
TX0001807,PR000856,FL00153,673839.0,USD,,Payoneer,13.33,failed,0
TX0001808,PR000742,FL00299,6543.0,BDT,2020-08-06,Bank Transfer,13.98,success,1
TX0001809,PR000942,FL00113,556358.0,BDT,2023-02-20,Wise,6.01,failed,1
TX0001810,PR000739,FL00458,-4537.0,USD,2021-10-24,Wise,16.8,pending,0
TX0001811,PR000369,FL00049,3737.0,USD,,WISE,18.25,pending,0
TX0001812,PR000158,FL00071,4052.0,BDT,2022-05-17,Bank Transfer,16.72,failed,1
TX0001813,PR000345,FL00367,7724.0,USD,2020-12-29,,5.92,pending,0
TX0001814,PR000213,FL00414,1046.0,USD,2021-02-09,Bank Transfer,6.31,success,1
TX0001815,PR000887,FL00394,500.0,BDT,2020-05-15,Wise,,failed,0
TX0001816,PR000622,FL00211,4031.0,GBP,2020-01-27,Bank Transfer,18.34,success,1
TX0001817,,FL00380,6960.0,INR,2020-09-30,Wise,18.6,success,0
TX0001818,PR000532,FL00100,6957.0,USD,2024-12-11,Stripe,13.46,success,1
TX0001819,PR000406,FL00440,6051.0,USD,2022-12-08,Wise,8.87,success,0
TX0001820,PR000571,FL00458,5592.0,INR,2021-01-13,Crypto,13.81,refunded,0
TX0001821,PR000690,FL00253,5778.0,USD,2023-07-30,Stripe,10.4,pending,1
TX0001822,PR001165,FL00361,6622.0,USD,2021-05-23,PayPal,19.93,success,1
TX0001823,PR000786,,-6628.0,PKR,2021-08-09,Payoneer,12.69,success,1
TX0001824,PR001146,FL00136,3722.0,INR,2022-10-24,Wise,16.65,failed,0
TX0001825,PR000021,FL00409,7695.0,GBP,2024-08-08,Payoneer,6.59,refunded,0
TX0001826,PR000647,FL00323,3821.0,EUR,2021-12-27,,11.78,failed,0
TX0001827,PR001131,FL00196,-611.0,INR,2024-11-24,Payoneer,12.23,failed,0
TX0001828,PR001200,FL00045,6524.0,USD,2021-07-22,Stripe,,success,0
TX0001829,PR000165,FL00264,,PKR,2022-07-12,Bank Transfer,6.49,refunded,0
TX0001830,PR000186,FL00138,243.0,GBP,2024-07-09,Wise,8.98,success,0
TX0001831,PR001132,FL00026,1608.0,INR,2021-11-15,PayPal,17.29,refunded,1
TX0001832,PR000272,FL00143,4599.0,USD,2023-11-26,Stripe,19.32,success,0
TX0001833,PR000378,FL00188,972.0,USD,2024-06-30,Bank Transfer,8.17,success,1
TX0001834,PR000718,FL00371,2634.0,INR,2024-04-20,Stripe,8.58,failed,1
TX0001835,PR000537,FL00033,4181.0,USD,2020-10-19,Wise,7.6,success,0
TX0001836,PR000027,FL00319,3760.0,USD,2022-10-26,Payoneer,13.02,success,1
TX0001837,PR000316,FL00122,6118.0,BDT,2020-01-22,Stripe,7.75,success,1
TX0001838,PR001102,FL00465,2188.0,USD,2021-10-17,Bank Transfer,9.46,pending,0
TX0001839,PR000541,FL00456,7433.0,EUR,2024-03-25,PAYONEER,16.07,success,0
TX0001840,PR001192,FL00415,2330.0,BDT,2020-08-05,Crypto,18.08,refunded,1
TX0001841,PR000155,FL00170,1559.0,USD,2024-12-30,Crypto,5.15,success,1
TX0001842,PR000547,FL00374,309.0,EUR,2021-11-29,Crypto,10.08,success,1
TX0001843,PR001085,,,USD,2022-02-28,Stripe,20.0,success,1
TX0001844,PR000749,FL00249,2829.0,PKR,2021-06-23,Wise,19.93,success,0
TX0001845,PR000529,FL00018,3484.0,BDT,2023-05-28,Wise,12.5,refunded,1
TX0001846,,FL00480,5218.0,USD,2021-01-27,PAYPAL,8.34,pending,0
TX0001847,PR000921,FL00483,-1544.0,PKR,2023-11-04,Crypto,6.76,pending,1
TX0001848,PR000823,FL00446,3982.0,USD,2022-07-28,Bank Transfer,15.46,refunded,0
TX0001849,PR001106,FL00349,,USD,2024-11-13,Stripe,15.62,success,0
TX0001850,PR001034,FL00011,1778.0,USD,2024-11-21,Crypto,15.09,success,1
TX0001851,PR000991,FL00470,5095.0,GBP,2021-03-22,Stripe,10.28,refunded,1
TX0001852,PR000802,FL00131,2013.0,GBP,2020-09-08,Payoneer,6.86,pending,1
TX0001853,PR000364,FL00132,476.0,PKR,2021-01-06,Payoneer,12.21,success,1
TX0001854,,FL00288,7369.0,INR,2023-01-25,PayPal,8.78,pending,0
TX0001855,PR000233,FL00218,2700.0,USD,2021-09-12,Payoneer,7.0,success,1
TX0001856,PR000601,FL00265,6466.0,USD,2021-03-01,PayPal,16.82,success,1
TX0001857,PR000035,FL00476,-347063.0,GBP,2022-11-09,Crypto,19.55,success,0
TX0001858,PR000706,FL00222,1561.0,USD,2020-06-01,Wise,7.11,refunded,1
TX0001859,PR000440,FL00018,6930.0,PKR,2024-12-08,Payoneer,12.28,failed,1
TX0001860,PR000856,FL00427,1316.0,USD,2020-01-22,Stripe,18.67,success,0
TX0001861,PR000813,FL00321,7325.0,INR,2022-10-19,PayPal,14.32,success,0
TX0001862,PR000224,,6019.0,usd,2020-09-03,Payoneer,19.5,pending,0
TX0001863,PR000137,FL00041,600.0,INR,2023-08-31,Stripe,12.49,success,0
TX0001864,PR000281,FL00085,1596.0,PKR,2021-06-26,Crypto,9.85,success,1
TX0001865,PR000914,FL00315,4153.0,USD,2020-09-21,Bank Transfer,20.28,success,0
TX0001866,PR000564,FL00139,313.0,BDT,2020-06-23,PayPal,10.54,success,1
TX0001867,PR000386,FL00432,6176.0,USD,2020-05-19,Payoneer,5.38,pending,1
TX0001868,PR000685,FL00054,1933.0,USD,2021-04-16,Payoneer,16.65,failed,1
TX0001869,PR000078,FL00425,4831.0,USD,2022-07-31,Bank Transfer,15.12,pending,1
TX0001870,PR000447,FL00396,1721.0,INR,2021-11-29,Payoneer,13.76,success,1
TX0001871,PR001077,FL00341,1232.0,USD,2023-08-24,Payoneer,14.48,success,1
TX0001872,PR000527,FL00436,86.0,BDT,2022-07-13,Crypto,11.49,success,0
TX0001873,PR000090,FL00095,2153.0,USD,2023-03-14,PayPal,5.11,success,0
TX0001874,PR000111,FL00134,6970.0,BDT,2022-02-10,,7.44,success,0
TX0001875,PR000097,FL00302,3081.0,INR,2021-06-28,Crypto,12.44,success,0
TX0001876,PR000017,FL00062,5464.0,USD,2023-09-17,Stripe,17.61,refunded,1
TX0001877,PR000582,FL00338,113.0,,2021-08-29,PayPal,13.98,success,0
TX0001878,PR000278,FL00406,2313.0,USD,2024-01-04,Bank Transfer,7.27,success,1
TX0001879,PR001110,FL00260,3542.0,BDT,2024-04-08,PayPal,10.66,success,1
TX0001880,PR001118,,5642.0,PKR,2020-08-22,PayPal,13.25,pending,1
TX0001881,PR000033,FL00205,3114.0,INR,2023-02-06,PAYPAL,14.0,success,1
TX0001882,PR000999,FL00202,1180.0,PKR,2023-02-04,Wise,14.44,refunded,0
TX0001883,PR001198,FL00092,7103.0,USD,2022-10-26,BANK TRANSFER,5.88,failed,1
TX0001884,PR000337,FL00251,-4796.0,USD,2020-01-29,Crypto,,refunded,1
TX0001885,PR000189,FL00487,198.0,EUR,2024-04-18,Wise,9.63,success,0
TX0001886,PR000542,FL00352,4899.0,GBP,2024-11-14,Crypto,6.93,success,1
TX0001887,PR000775,FL00119,747.0,PKR,2022-04-19,Wise,6.89,success,0
TX0001888,PR000917,FL00031,858.0,EUR,2021-06-30,Wise,19.19,pending,0
TX0001889,PR000819,FL00242,6429.0,USD,2023-09-22,Stripe,14.4,success,1
TX0001890,PR000084,FL00140,5813.0,usd,2024-07-10,Crypto,14.24,success,1
TX0001891,PR000215,FL00301,1745.0,USD,2024-04-22,Crypto,5.48,failed,1
TX0001892,PR000188,FL00113,7451.0,USD,2023-09-27,Wise,16.32,success,1
TX0001893,PR000665,FL00226,5130.0,usd,2021-12-23,Crypto,8.53,success,0
TX0001894,PR000308,FL00474,422258.0,USD,2022-02-24,Bank Transfer,,refunded,1
TX0001895,PR000555,FL00479,7615.0,BDT,2022-05-11,Bank Transfer,8.41,success,1
TX0001896,PR000971,FL00486,6156.0,USD,2024-02-20,Payoneer,11.27,pending,1
TX0001897,PR000438,FL00273,658537.0,INR,2024-06-17,PayPal,8.03,refunded,1
TX0001898,PR000039,FL00087,3936.0,EUR,2021-10-06,Wise,18.07,refunded,0
TX0001899,PR000126,FL00416,213.0,GBP,2020-11-29,Crypto,17.8,refunded,1
TX0001900,PR001186,FL00016,,USD,,Crypto,9.67,success,0
TX0001901,PR000681,FL00153,3082.0,USD,2020-08-07,Bank Transfer,14.48,failed,0
TX0001902,PR001014,FL00246,1264.0,GBP,2021-10-15,PayPal,11.11,success,1
TX0001903,PR000500,FL00461,3908.0,EUR,2022-03-26,Wise,7.32,success,0
TX0001904,PR000394,FL00100,3952.0,USD,2023-01-30,PayPal,15.0,pending,0
TX0001905,,FL00157,5452.0,BDT,2023-07-08,Crypto,20.64,failed,0
TX0001906,PR000014,FL00197,666632.0,USD,2020-01-08,PayPal,11.15,failed,1
TX0001907,PR000087,FL00107,2261.0,USD,2024-10-01,PayPal,10.53,success,1
TX0001908,PR000102,FL00423,574.0,GBP,2022-06-05,Payoneer,17.09,pending,1
TX0001909,PR000903,FL00472,400.0,INR,2022-08-31,Stripe,13.33,failed,0
TX0001910,PR000524,,3155.0,INR,2023-01-04,Stripe,8.48,pending,1
TX0001911,PR000317,FL00439,7587.0,USD,2021-09-09,Payoneer,14.16,success,0
TX0001912,PR000135,FL00334,6777.0,PKR,2024-10-06,Wise,19.03,success,0
TX0001913,PR000228,FL00274,4754.0,USD,2020-02-10,Payoneer,7.16,pending,0
TX0001914,PR001187,FL00281,6997.0,EUR,2023-09-22,Wise,18.95,pending,0
TX0001915,PR000914,FL00349,3239.0,USD,,Stripe,13.85,success,0
TX0001916,PR001100,FL00290,1123.0,USD,2022-01-20,Bank Transfer,16.86,success,0
TX0001917,PR000711,FL00444,2580.0,INR,2020-02-17,Bank Transfer,10.66,success,0
TX0001918,PR000654,FL00394,3382.0,INR,2023-12-05,Payoneer,6.19,success,1
TX0001919,PR001029,FL00069,1428.0,INR,2020-09-11,Payoneer,17.78,success,1
TX0001920,PR000878,FL00108,7189.0,BDT,2022-12-05,PayPal,20.23,success,1
TX0001921,PR000862,FL00435,5967.0,EUR,2023-03-22,Crypto,15.47,failed,0
TX0001922,PR000838,FL00025,614.0,USD,2021-03-29,Bank Transfer,10.53,success,1
TX0001923,PR000101,FL00267,3474.0,bdt,2024-07-08,Wise,20.61,success,0
TX0001924,PR000957,FL00041,212513.0,GBP,2024-10-24,Wise,13.66,success,0
TX0001925,PR001169,FL00283,3717.0,USD,2024-11-01,Crypto,6.39,success,0
TX0001926,PR000487,FL00404,5952.0,USD,2020-07-07,Crypto,17.53,success,1
TX0001927,PR000204,FL00452,5394.0,GBP,2024-06-14,Crypto,,success,0
TX0001928,PR000275,FL00042,-7030.0,BDT,2021-06-02,Bank Transfer,6.87,success,1
TX0001929,,FL00171,7851.0,BDT,2023-09-29,Crypto,10.5,success,0
TX0001930,PR001141,FL00447,6381.0,EUR,2022-01-15,Wise,13.1,success,0
TX0001931,PR000033,FL00424,4953.0,EUR,2024-12-04,Bank Transfer,16.18,failed,0
TX0001932,,FL00089,1235.0,PKR,2024-09-30,,15.7,failed,0
TX0001933,PR000019,FL00462,100.0,EUR,2024-04-11,Wise,8.89,refunded,1
TX0001934,PR000466,FL00124,1973.0,USD,2022-11-09,Bank Transfer,14.98,refunded,0
TX0001935,PR000884,FL00297,6944.0,PKR,2024-10-26,Payoneer,20.07,success,1
TX0001936,PR000739,FL00422,4404.0,USD,2023-11-26,BANK TRANSFER,20.45,failed,1
TX0001937,PR000258,FL00299,6639.0,GBP,2022-07-09,Stripe,6.6,success,1
TX0001938,PR000362,FL00008,3239.0,EUR,2021-05-13,Crypto,7.75,success,0
TX0001939,PR001144,FL00192,6569.0,GBP,2022-02-02,Stripe,16.77,success,1
TX0001940,,FL00158,2222.0,EUR,2022-10-14,Bank Transfer,11.13,failed,1
TX0001941,PR000942,FL00451,3828.0,USD,2020-04-15,Wise,10.48,failed,0
TX0001942,PR000339,,3471.0,USD,,Crypto,9.82,failed,1
TX0001943,PR000568,FL00254,4516.0,EUR,2024-01-23,Crypto,14.22,refunded,0
TX0001944,PR001196,FL00085,3237.0,EUR,2020-11-06,PayPal,11.57,success,1
TX0001945,PR000983,FL00265,6728.0,INR,2021-05-22,Payoneer,18.1,success,0
TX0001946,PR001059,FL00225,1984.0,BDT,2020-11-05,PayPal,15.7,failed,0
TX0001947,PR001108,FL00419,6341.0,EUR,2021-09-03,Payoneer,10.34,success,0
TX0001948,PR000807,FL00388,3229.0,USD,2021-06-07,Crypto,5.72,refunded,1
TX0001949,PR000567,FL00201,6518.0,USD,2023-07-14,PAYPAL,5.37,success,0
TX0001950,PR000589,FL00194,4356.0,BDT,2023-07-10,PayPal,18.65,success,1
TX0001951,PR000115,FL00350,,USD,2021-02-24,Crypto,6.28,success,1
TX0001952,PR000992,FL00093,,pkr,2021-08-14,Payoneer,8.1,pending,0
TX0001953,PR000826,FL00071,143.0,EUR,2021-03-16,PayPal,7.63,failed,0
TX0001954,PR000344,FL00327,4725.0,INR,2023-02-10,Bank Transfer,15.86,success,1
TX0001955,PR000647,FL00350,4372.0,GBP,2022-01-19,PayPal,15.84,success,0
TX0001956,PR000575,FL00044,1629.0,USD,2021-06-16,PayPal,16.63,success,0
TX0001957,PR000502,FL00331,6837.0,USD,2023-01-21,PAYPAL,16.29,success,0
TX0001958,PR000368,FL00204,189.0,BDT,2024-02-03,Stripe,9.78,refunded,1
TX0001959,PR000572,FL00157,4711.0,PKR,2024-07-21,Payoneer,8.66,success,1
TX0001960,PR000211,FL00445,1216.0,INR,2022-03-02,Payoneer,8.46,success,0
TX0001961,PR000087,FL00329,4882.0,USD,2022-02-25,PayPal,5.52,success,0
TX0001962,,FL00306,3138.0,USD,2023-05-17,BANK TRANSFER,14.24,success,1
TX0001963,PR000268,FL00022,3885.0,EUR,2024-03-21,Wise,9.45,failed,1
TX0001964,PR000532,FL00380,2906.0,USD,2020-12-05,PayPal,14.93,success,0
TX0001965,PR000430,FL00246,1608.0,BDT,2020-11-13,Wise,10.43,success,1
TX0001966,PR000761,FL00421,6626.0,USD,2024-08-29,PayPal,18.37,pending,1
TX0001967,PR000573,FL00059,5151.0,USD,2022-07-26,Payoneer,6.54,refunded,0
TX0001968,PR000903,FL00452,-3298.0,BDT,2024-02-01,Stripe,7.86,success,0
TX0001969,PR000920,FL00367,6284.0,GBP,2024-07-27,PayPal,5.33,success,1
TX0001970,PR000550,FL00436,2879.0,PKR,2022-04-02,,7.13,success,1
TX0001971,PR000854,FL00493,6551.0,,,Payoneer,14.94,failed,0
TX0001972,PR001042,FL00141,3012.0,EUR,2023-02-10,PayPal,18.15,failed,1
TX0001973,PR000027,FL00492,4437.0,USD,2024-07-21,Stripe,16.82,pending,1
TX0001974,PR000845,FL00152,4855.0,BDT,2021-03-01,PayPal,,refunded,1
TX0001975,PR000570,FL00181,3528.0,INR,2024-09-25,Wise,13.55,success,0
TX0001976,PR000600,FL00231,-2049.0,USD,2020-01-21,CRYPTO,18.76,failed,0
TX0001977,PR000050,FL00087,673411.0,INR,2023-06-24,PayPal,8.7,failed,1
TX0001978,PR000310,FL00030,-678488.0,USD,2022-07-21,Wise,18.51,success,1
TX0001979,PR000033,FL00021,6501.0,PKR,2024-04-19,Bank Transfer,17.35,success,0
TX0001980,PR000456,FL00020,814.0,BDT,2023-08-25,Stripe,8.03,failed,0
TX0001981,PR000204,FL00492,6620.0,BDT,2021-12-05,PayPal,9.21,refunded,0
TX0001982,PR001002,,-6068.0,USD,2023-04-23,Wise,11.08,failed,0
TX0001983,PR000411,FL00078,7131.0,USD,2023-02-06,PayPal,8.04,failed,0
TX0001984,PR001186,FL00118,6030.0,USD,2020-04-09,PayPal,7.34,pending,1
TX0001985,PR000711,FL00379,,EUR,2022-02-12,PayPal,11.47,success,1
TX0001986,PR000883,FL00380,1872.0,USD,2023-08-31,Wise,7.95,success,1
TX0001987,,FL00493,3428.0,USD,2024-06-13,PayPal,5.98,success,0
TX0001988,PR000577,FL00237,764.0,BDT,2021-11-21,Wise,13.34,success,0
TX0001989,PR000510,FL00326,3675.0,INR,2022-05-24,,8.34,success,0
TX0001990,PR000682,FL00430,2107.0,USD,2024-11-17,Crypto,8.67,success,0
TX0001991,PR000940,FL00061,3630.0,USD,2024-01-23,Wise,11.58,pending,0
TX0001992,PR001048,FL00281,6263.0,PKR,2021-01-26,PAYPAL,18.6,refunded,0
TX0001993,PR000137,FL00109,-6532.0,PKR,2022-10-27,Stripe,20.57,success,0
TX0001994,PR000151,FL00429,433.0,INR,2024-05-16,Bank Transfer,16.27,success,0
TX0001995,PR000141,FL00234,7361.0,INR,2021-03-28,Payoneer,6.19,success,1
TX0001996,PR000119,FL00383,152.0,USD,2021-10-14,Stripe,18.22,refunded,0
TX0001997,PR000252,FL00343,4230.0,USD,2023-03-24,PayPal,7.46,pending,1
TX0001998,PR000342,FL00353,360.0,INR,2020-05-15,Payoneer,12.52,pending,0
TX0001999,PR001049,FL00464,2164.0,BDT,2024-04-05,Crypto,8.57,refunded,1
TX0002000,PR000151,FL00417,2930.0,USD,2022-12-31,Crypto,19.6,refunded,1
TX0002001,PR000532,FL00027,4756.0,USD,2021-08-22,Wise,10.13,failed,1
TX0002002,PR000266,FL00187,1426.0,,2021-05-14,Stripe,15.04,success,1
TX0002003,PR000032,FL00055,3363.0,USD,2020-01-24,Stripe,19.14,pending,0
TX0002004,PR000971,FL00201,3765.0,GBP,2023-03-12,Bank Transfer,8.87,success,1
TX0002005,PR001042,FL00500,4659.0,PKR,2022-01-21,Crypto,13.24,refunded,0
TX0002006,PR000464,FL00366,6442.0,USD,,Bank Transfer,13.05,failed,0
TX0002007,PR000952,FL00403,1063.0,GBP,2024-07-21,Stripe,11.99,success,0
TX0002008,PR000732,FL00422,3466.0,BDT,2023-11-17,Bank Transfer,9.49,success,1
TX0002009,PR000246,FL00136,5957.0,USD,2022-05-25,Wise,6.48,success,0
TX0002010,PR000548,,2293.0,GBP,2022-06-27,Crypto,12.17,success,0
TX0002011,PR000166,FL00205,7941.0,PKR,,Wise,14.17,success,1
TX0002012,PR000333,FL00270,1811.0,USD,2021-02-12,Wise,9.76,failed,0
TX0002013,PR001130,FL00112,3130.0,USD,,Stripe,20.46,success,1
TX0002014,PR001102,FL00257,7817.0,USD,2024-07-24,PayPal,20.73,success,0
TX0002015,,FL00300,6098.0,PKR,2024-11-08,Payoneer,20.93,success,1
TX0002016,PR000345,FL00279,1452.0,USD,2020-03-03,Payoneer,20.42,success,0
TX0002017,,FL00459,3528.0,USD,2022-10-09,Bank Transfer,14.31,success,1
TX0002018,PR000566,,5313.0,BDT,2022-06-16,Wise,17.7,success,1
TX0002019,PR001097,FL00212,833.0,INR,2020-08-27,Wise,11.31,success,0
TX0002020,PR000437,FL00033,1304.0,GBP,2022-12-29,PayPal,,success,1
TX0002021,PR000939,FL00318,583.0,EUR,2021-04-10,Stripe,14.53,success,1
TX0002022,PR001100,FL00455,3482.0,GBP,2022-01-01,STRIPE,11.74,failed,0
TX0002023,PR001119,FL00358,2287.0,PKR,2023-01-21,Stripe,12.12,success,0
TX0002024,PR000961,FL00464,5562.0,USD,2020-01-13,Bank Transfer,9.43,pending,0
TX0002025,PR000587,,4553.0,INR,2023-06-03,,15.85,pending,1
