transaction_id,project_id,freelancer_id,amount,currency,payment_date,payment_method,platform_fee_pct,status,is_disputed
TX0001612,PR001137,FL00226,5086,BDT,,Crypto,13.48,failed,False
TX0001613,PR000653,FL00206,3502,USD,2022-11-26,Wise,19.44,success,false
TX0001614,PR000654,FL00451,7696,PKR,2020-09-12,Wise,5.57,pending,True
TX0001615,PR000900,FL00134,7995,USD,2022-03-01,Bank Transfer,,refunded,0
TX0001616,PR000286,FL00474,866,USD,2021-09-24,Crypto,20.4,pending,false
TX0001617,PR000761,FL00021,2515,USD,2020-06-23,Payoneer,9.59,success,True
TX0001618,PR000868,FL00044,5930,USD,2021-07-08,Wise,12.78,success,True
TX0001619,PR000115,FL00232,2744,PKR,2024-01-17,Stripe,18.21,success,1
TX0001620,PR000907,FL00484,3229,INR,2024-08-18,PayPal,10.43,pending,false
TX0001621,PR000976,FL00453,5757,INR,2021-01-06,Wise,6.71,failed,1
TX0001622,PR000599,FL00397,1919,BDT,2022-02-13,Stripe,11.22,pending,false
TX0001623,PR000751,FL00013,,USD,2021-10-11,Stripe,18.62,success,1
TX0001624,PR001060,FL00391,1569,INR,2020-09-03,Crypto,12.05,pending,False
TX0001625,PR000056,FL00056,4924,inr,2024-03-01,Payoneer,14.66,pending,False
TX0001626,PR000447,FL00062,-3868,USD,2022-02-01,PayPal,11.33,success,1
TX0001627,PR000094,FL00318,,INR,2020-06-09,PayPal,5.19,pending,1
TX0001628,PR000036,FL00028,5969,PKR,2024-10-20,Payoneer,19.96,failed,false
TX0001629,PR000777,FL00112,7743,GBP,,Stripe,15.54,failed,False
TX0001630,PR000935,FL00160,2775,USD,2020-12-24,PayPal,20.32,success,1
TX0001631,PR001199,FL00086,-392,GBP,2021-06-12,PayPal,20.16,success,true
TX0001632,PR000574,FL00262,5978,USD,2024-08-02,Bank Transfer,20.96,pending,0
TX0001633,PR000276,FL00421,7684,PKR,2021-11-14,Wise,12.9,success,true
TX0001634,PR000231,FL00116,1452,BDT,2023-09-14,,6.6,pending,false
TX0001635,PR000849,FL00143,574939,EUR,,Payoneer,7.89,failed,False
TX0001636,PR000449,FL00274,3172,PKR,2023-10-03,Crypto,11.79,pending,True
TX0001637,PR001129,FL00057,998,PKR,2024-06-29,Crypto,11.15,pending,false
TX0001638,PR000344,,-4729,EUR,2021-06-01,Wise,10.03,success,0
TX0001639,PR000512,FL00149,6057,USD,2021-10-21,,12.68,success,0
TX0001640,PR000794,FL00309,1661,USD,2021-04-12,Stripe,7.04,failed,False
TX0001641,PR000482,FL00414,773,PKR,2022-10-07,Wise,17.12,failed,true
TX0001642,PR001196,FL00311,7121,usd,2022-06-11,Payoneer,9.09,success,True
TX0001643,PR001195,FL00064,4239,USD,2024-11-17,,13.63,success,False
TX0001644,PR000228,FL00414,5524,USD,2021-09-09,Crypto,13.88,success,True
TX0001645,PR001007,FL00325,5750,PKR,2020-11-02,Crypto,14.63,failed,true
TX0001646,PR001103,FL00342,4034,GBP,2022-06-01,Crypto,14.36,success,0
TX0001647,PR000155,FL00261,2367,usd,2021-06-10,Stripe,15.39,refunded,false
TX0001648,PR000546,FL00168,2201,INR,2020-02-06,Crypto,7.66,success,True
TX0001649,PR000537,,3880,GBP,2020-07-13,Bank Transfer,9.69,success,True
TX0001650,PR000029,FL00302,6081,INR,2024-04-06,Payoneer,20.12,failed,false
TX0001651,PR000814,FL00240,583,PKR,2022-07-09,Crypto,17.85,failed,1
TX0001652,PR000838,FL00303,7741,BDT,2021-06-16,Bank Transfer,15.5,success,false
TX0001653,PR000957,FL00274,4907,gbp,2020-03-05,Crypto,6.06,failed,0
TX0001654,PR001060,FL00121,,INR,2020-03-18,Stripe,17.72,pending,True
TX0001655,PR001143,FL00288,4588,USD,2022-06-05,Payoneer,6.2,refunded,0
TX0001656,PR000569,FL00437,881,BDT,2024-12-27,Bank Transfer,19.28,success,1
TX0001657,PR000914,FL00078,1487,GBP,2022-08-01,Crypto,9.84,failed,true
TX0001658,PR000495,FL00365,1327,PKR,2021-01-30,PayPal,16.35,refunded,1
TX0001659,PR000618,FL00214,3505,EUR,2024-05-26,Crypto,18.41,success,0
TX0001660,PR000604,FL00234,4081,USD,2020-04-06,Crypto,14.54,success,0
TX0001661,PR000412,FL00317,2091,GBP,2024-09-13,PayPal,7.93,failed,false
TX0001662,PR000178,FL00259,7678,USD,2020-07-07,Payoneer,18.18,failed,0
TX0001663,PR001077,FL00418,-4685,USD,2023-02-05,PAYPAL,14.63,success,0
TX0001664,PR000405,FL00185,-5128,USD,2020-07-05,Bank Transfer,8.89,refunded,true
TX0001665,PR000663,FL00243,7863,BDT,2023-05-15,PayPal,9.18,success,False
TX0001666,PR000056,FL00308,5838,usd,2024-06-20,Wise,,success,false
TX0001667,PR000328,FL00063,5954,USD,2024-07-16,Crypto,12.88,failed,1
TX0001668,PR000685,FL00172,3007,USD,2022-06-20,Payoneer,7.21,success,False
TX0001669,PR000065,FL00224,3360,,2023-07-30,Crypto,16.37,success,false
TX0001670,PR000119,FL00086,379,EUR,2022-10-21,PayPal,17.08,failed,true
TX0001671,PR000015,FL00174,711654,PKR,2020-04-26,,,refunded,false
TX0001672,PR000936,FL00083,744,USD,2022-08-18,PAYONEER,8.22,success,False
TX0001673,PR000575,FL00203,2402,PKR,2022-09-01,PayPal,17.13,success,1
TX0001674,PR000249,FL00158,6826,USD,2023-05-27,Wise,,success,False
TX0001675,PR000716,FL00327,3893,PKR,2021-07-18,Wise,20.9,success,False
TX0001676,PR000953,FL00308,1861,USD,2021-10-15,Payoneer,,success,False
TX0001677,PR001118,FL00043,401214,USD,2022-02-24,Stripe,18.27,success,True
TX0001678,PR000864,FL00171,6780,INR,2020-01-12,Payoneer,14.17,refunded,0
TX0001679,PR000288,FL00292,7134,USD,2024-09-08,Wise,12.12,success,True
TX0001680,PR000785,FL00178,-5160,USD,2021-10-26,,15.31,pending,1
TX0001681,PR000500,FL00384,3589,USD,2020-04-09,Bank Transfer,13.74,success,0
TX0001682,,,,usd,2024-11-20,Bank Transfer,15.86,pending,1
TX0001683,PR001185,FL00204,6925,BDT,2022-09-07,PayPal,15.19,success,True
TX0001684,PR000720,FL00005,3892,bdt,2023-12-14,Wise,19.24,failed,0
TX0001685,PR000553,FL00210,3352,USD,2024-01-02,Stripe,14.88,failed,True
TX0001686,PR000760,FL00311,4535,USD,2024-08-08,Bank Transfer,9.23,pending,true
TX0001687,PR000198,,2977,PKR,2022-02-04,Payoneer,9.0,success,true
TX0001688,PR001130,FL00350,1163,USD,2024-11-03,Crypto,16.6,success,true
TX0001689,PR001145,FL00267,7794,GBP,2023-08-04,Bank Transfer,13.04,success,false
TX0001690,PR000372,FL00065,6589,USD,2021-02-13,PAYONEER,10.04,success,1
TX0001691,PR000197,FL00416,3776,,2021-10-10,Payoneer,7.57,failed,1
TX0001692,PR000648,FL00308,7899,USD,2024-06-03,Wise,10.37,success,False
TX0001693,PR000644,FL00320,5580,PKR,2020-08-24,Payoneer,16.73,success,false
TX0001694,PR000640,FL00130,433,USD,2020-03-26,Payoneer,7.3,refunded,false
TX0001695,PR001107,,5450,pkr,2024-04-30,Wise,16.63,refunded,False
TX0001696,PR000286,FL00006,7154,BDT,,Bank Transfer,5.66,success,1
TX0001697,PR001135,FL00210,7449,INR,2024-11-24,Stripe,8.61,success,1
TX0001698,PR000314,FL00307,2010,USD,2024-08-05,Stripe,20.59,success,0
TX0001699,PR000087,FL00374,663,EUR,2024-10-09,Crypto,9.22,pending,False
TX0001700,,FL00076,1514,EUR,2023-11-04,Stripe,13.53,refunded,false
TX0001701,PR001134,FL00116,6669,USD,2023-03-19,Stripe,14.78,success,true
TX0001702,PR000359,FL00461,2211,USD,2024-07-08,Wise,10.38,success,false
TX0001703,PR000340,FL00169,3393,GBP,2024-04-25,Payoneer,6.43,success,True
TX0001704,PR000051,FL00111,7371,USD,,PayPal,11.8,success,0
TX0001705,PR000347,FL00084,3811,USD,2021-09-15,Bank Transfer,17.04,success,False
TX0001706,PR000117,FL00380,410299,PKR,2021-04-24,Wise,5.07,success,0
TX0001707,PR000892,FL00352,6241,BDT,2023-01-01,Crypto,9.8,failed,True
TX0001708,PR000510,FL00076,777,USD,2024-01-01,Payoneer,12.91,refunded,false
TX0001709,PR000392,FL00072,2095,EUR,2023-10-07,CRYPTO,17.78,success,True
TX0001710,PR000867,FL00257,2703,GBP,2024-08-27,Bank Transfer,11.44,success,false
TX0001711,PR001137,FL00117,4891,USD,2021-12-16,PayPal,6.58,success,True
TX0001712,PR000468,FL00455,,USD,2022-10-24,Wise,9.3,refunded,false
TX0001713,PR000804,FL00051,-3863,GBP,2021-10-16,Crypto,11.01,success,True
TX0001714,PR000395,FL00105,86,BDT,2021-07-23,Crypto,13.82,refunded,false
TX0001715,PR000228,FL00329,1518,GBP,2020-08-31,Bank Transfer,10.86,failed,False
TX0001716,PR000531,FL00288,476128,INR,2024-07-16,Payoneer,,success,1
TX0001717,PR001035,FL00109,2532,EUR,2020-11-27,Bank Transfer,8.01,success,true
TX0001718,PR000227,FL00068,-4195,,2020-11-26,Crypto,18.24,success,false
TX0001719,PR000307,FL00291,1608,GBP,,PayPal,15.11,success,False
TX0001720,PR000439,FL00435,5593,USD,2023-03-07,,12.05,failed,0
TX0001721,PR001157,FL00029,3401,BDT,2020-02-27,Stripe,17.16,pending,1
TX0001722,PR001126,FL00253,127,USD,2020-09-20,Wise,14.46,success,1
TX0001723,PR000987,FL00084,5879,USD,2020-12-30,Wise,9.9,failed,False
TX0001724,PR000627,FL00071,1324,BDT,,Bank Transfer,16.55,success,True
TX0001725,PR000645,FL00188,7148,USD,2022-11-24,,16.39,success,False
TX0001726,PR000794,FL00462,2595,USD,2020-12-26,Wise,20.63,success,true
TX0001727,PR000443,FL00399,1366,USD,2021-06-14,Payoneer,18.47,pending,False
TX0001728,PR001006,FL00067,4681,GBP,2023-05-18,Crypto,8.7,failed,false
TX0001729,PR000538,FL00334,4473,INR,2020-03-01,Bank Transfer,8.48,success,0
TX0001730,PR000183,FL00328,3304,USD,2022-07-28,Payoneer,20.1,refunded,False
TX0001731,PR001165,FL00417,7627,BDT,2021-04-20,Stripe,18.27,refunded,0
TX0001732,PR000051,FL00114,3921,USD,2022-11-25,Crypto,10.12,refunded,true
TX0001733,PR001190,FL00488,5857,EUR,2022-02-01,Stripe,15.66,success,True
TX0001734,PR000617,FL00205,7564,USD,2024-07-27,Crypto,12.65,success,False
TX0001735,PR000714,FL00030,7757,EUR,2024-05-22,Stripe,14.38,success,0
TX0001736,PR000285,FL00006,3550,USD,2020-04-24,Bank Transfer,20.48,failed,True
TX0001737,PR001055,FL00040,1506,USD,2023-01-15,Bank Transfer,16.33,refunded,1
TX0001738,PR000126,FL00248,4855,PKR,2020-06-04,Payoneer,5.61,success,false
TX0001739,PR000995,FL00187,6617,GBP,2023-01-23,Stripe,7.07,success,False
TX0001740,,FL00059,792756,GBP,2022-05-15,Bank Transfer,7.61,success,True
TX0001741,PR000205,FL00291,360129,USD,2021-01-21,Payoneer,5.75,refunded,1
TX0001742,PR001149,FL00407,1100,EUR,2021-12-28,Payoneer,7.56,success,0
TX0001743,PR000955,FL00282,1452,BDT,2024-01-14,Payoneer,,refunded,true
TX0001744,PR000914,FL00239,1998,BDT,2023-12-20,Bank Transfer,,pending,1
TX0001745,PR000961,FL00031,6393,USD,2024-12-09,Crypto,15.28,failed,true
TX0001746,PR000307,FL00048,,usd,2021-08-01,Stripe,8.77,success,false
TX0001747,PR000102,FL00462,6487,BDT,2024-06-10,,18.83,failed,True
TX0001748,PR000429,FL00366,7987,PKR,2024-07-23,Crypto,8.78,success,0
TX0001749,PR001009,FL00255,713,GBP,,,10.52,failed,true
TX0001750,PR001196,FL00067,-6029,PKR,2021-12-04,Wise,20.74,failed,0
TX0001751,PR001094,FL00382,5538,BDT,2023-05-14,Crypto,18.96,pending,0
TX0001752,,FL00288,3399,USD,2022-11-29,Wise,7.45,success,false
TX0001753,PR000936,FL00197,4543,USD,2024-10-26,Payoneer,13.96,success,True
TX0001754,PR000463,FL00262,4716,,2021-11-06,Payoneer,19.93,failed,True
TX0001755,PR000016,FL00333,5134,EUR,2022-10-02,Payoneer,9.0,pending,False
TX0001756,PR000941,FL00413,2578,USD,2022-05-20,Bank Transfer,12.19,pending,False
TX0001757,PR000153,FL00171,1175,pkr,2024-06-21,Bank Transfer,15.25,success,1
TX0001758,PR000789,FL00500,2201,INR,2022-08-17,Stripe,15.46,success,false
TX0001759,PR000270,FL00291,645359,USD,2021-03-08,,,pending,0
TX0001760,PR001085,FL00002,1448,INR,2024-12-24,Bank Transfer,14.88,refunded,1
TX0001761,PR000881,FL00336,7324,INR,2022-12-22,Bank Transfer,19.79,success,true
TX0001762,PR000681,FL00021,431,USD,2024-09-27,Crypto,8.36,failed,False
TX0001763,PR000791,FL00195,4349,USD,2023-04-14,Crypto,6.46,success,false
TX0001764,PR001111,FL00404,1577,BDT,2022-12-06,Stripe,7.21,pending,1
TX0001765,PR000720,FL00318,556021,INR,2021-10-11,Crypto,20.92,refunded,true
TX0001766,PR000005,FL00172,4812,USD,2023-04-05,PayPal,10.64,failed,0
TX0001767,PR000072,FL00266,3371,EUR,2022-03-11,Payoneer,10.07,success,true
TX0001768,PR000782,FL00297,1936,USD,2022-04-18,Crypto,13.08,success,false
TX0001769,PR000683,FL00406,1933,EUR,2022-11-20,Payoneer,8.04,failed,true
TX0001770,PR000767,FL00194,4927,USD,2020-10-07,Stripe,19.05,pending,false
TX0001771,PR001058,FL00414,5414,BDT,2021-04-18,Bank Transfer,,failed,False
TX0001772,PR000927,FL00233,5220,USD,2023-01-27,Stripe,18.84,success,False
TX0001773,PR000833,FL00250,6531,USD,2022-07-10,Crypto,10.32,success,1
TX0001774,PR001115,FL00193,4018,INR,2024-09-23,Payoneer,9.74,failed,1
TX0001775,PR000216,FL00198,1575,PKR,2022-05-01,Crypto,,failed,false
TX0001776,PR000506,FL00441,4130,GBP,2020-03-12,,17.1,pending,0
TX0001777,PR000587,FL00422,4786,GBP,2020-08-25,Stripe,18.1,refunded,1
TX0001778,PR001080,FL00072,6461,USD,,Wise,19.4,refunded,false
TX0001779,PR000273,FL00448,1341,GBP,2022-12-02,Bank Transfer,9.67,success,1
TX0001780,,FL00357,-3045,USD,2024-10-04,Crypto,15.47,success,False
TX0001781,PR000994,FL00304,79,EUR,2022-11-15,Wise,19.92,success,True
TX0001782,PR000416,FL00486,,INR,2021-06-01,Stripe,20.23,failed,True
TX0001783,PR000858,FL00448,1042,EUR,2024-01-06,Wise,9.9,success,false
TX0001784,PR000478,FL00188,478,USD,2022-06-01,Stripe,17.24,success,False
TX0001785,PR001012,,2120,EUR,,Payoneer,19.4,success,false
TX0001786,PR000207,FL00339,6510,PKR,2021-02-23,Wise,11.03,pending,false
TX0001787,PR000186,FL00398,555292,PKR,2022-08-04,Stripe,12.45,success,0
TX0001788,PR000068,FL00362,1986,BDT,2024-11-11,Crypto,10.83,success,true
TX0001789,PR000617,FL00491,1965,INR,2021-06-20,Payoneer,14.01,success,True
TX0001790,PR000634,FL00146,100358,,2021-10-22,Bank Transfer,,success,True
TX0001791,PR000020,FL00400,985941,INR,2020-11-12,Stripe,13.57,failed,0
TX0001792,PR000381,FL00324,5381,EUR,2023-06-13,Crypto,10.84,failed,true
TX0001793,PR001143,FL00485,6116,BDT,2021-12-31,Stripe,8.48,success,False
TX0001794,PR000398,FL00104,3540,INR,2020-09-02,Wise,,success,True
TX0001795,PR000117,FL00264,6887,BDT,2021-09-17,Bank Transfer,15.27,success,False
TX0001796,PR000583,FL00156,7993,USD,,Payoneer,7.76,pending,False
TX0001797,PR000424,FL00471,-5439,,2020-11-13,Wise,14.49,success,0
TX0001798,PR000628,FL00485,3164,GBP,2022-12-04,PayPal,11.55,success,False
TX0001799,PR000361,FL00308,7079,PKR,2023-06-12,Crypto,19.19,failed,False
TX0001800,PR000155,FL00354,131,BDT,2022-09-08,PayPal,14.54,success,True
TX0001801,,FL00268,4478,USD,2022-03-20,Wise,11.51,success,1
TX0001802,PR000393,FL00156,5432,BDT,2023-09-29,Payoneer,19.7,success,True
TX0001803,PR001136,FL00421,3737,GBP,2020-09-09,Crypto,9.07,success,true
TX0001804,PR000765,FL00307,6969,USD,2021-01-13,Payoneer,7.71,pending,True
TX0001805,PR000090,FL00321,877,BDT,2024-07-01,Payoneer,7.29,success,true
TX0001806,PR000782,FL00260,2802,GBP,2024-03-22,Stripe,10.43,success,false
TX0001807,PR000856,FL00153,673839,USD,,Payoneer,13.33,failed,false
TX0001808,PR000742,FL00299,6543,BDT,2020-08-06,Bank Transfer,13.98,success,True
TX0001809,PR000942,FL00113,556358,BDT,2023-02-20,Wise,6.01,failed,1
TX0001810,PR000739,FL00458,-4537,USD,2021-10-24,Wise,16.8,pending,false
TX0001811,PR000369,FL00049,3737,USD,,WISE,18.25,pending,False
TX0001812,PR000158,FL00071,4052,BDT,2022-05-17,Bank Transfer,16.72,failed,true
TX0001813,PR000345,FL00367,7724,USD,2020-12-29,,5.92,pending,false
TX0001814,PR000213,FL00414,1046,USD,2021-02-09,Bank Transfer,6.31,success,True
TX0001815,PR000887,FL00394,500,BDT,2020-05-15,Wise,,failed,0
TX0001816,PR000622,FL00211,4031,GBP,2020-01-27,Bank Transfer,18.34,success,True
TX0001817,,FL00380,6960,INR,2020-09-30,Wise,18.6,success,false
TX0001818,PR000532,FL00100,6957,USD,2024-12-11,Stripe,13.46,success,true
TX0001819,PR000406,FL00440,6051,USD,2022-12-08,Wise,8.87,success,False
TX0001820,PR000571,FL00458,5592,INR,2021-01-13,Crypto,13.81,refunded,false
TX0001821,PR000690,FL00253,5778,USD,2023-07-30,Stripe,10.4,pending,true
TX0001822,PR001165,FL00361,6622,USD,2021-05-23,PayPal,19.93,success,True
TX0001823,PR000786,,-6628,PKR,2021-08-09,Payoneer,12.69,success,true
TX0001824,PR001146,FL00136,3722,INR,2022-10-24,Wise,16.65,failed,false
TX0001825,PR000021,FL00409,7695,GBP,2024-08-08,Payoneer,6.59,refunded,false
TX0001826,PR000647,FL00323,3821,EUR,2021-12-27,,11.78,failed,False
TX0001827,PR001131,FL00196,-611,INR,2024-11-24,Payoneer,12.23,failed,0
TX0001828,PR001200,FL00045,6524,USD,2021-07-22,Stripe,,success,0
TX0001829,PR000165,FL00264,,PKR,2022-07-12,Bank Transfer,6.49,refunded,false
TX0001830,PR000186,FL00138,243,GBP,2024-07-09,Wise,8.98,success,false
TX0001831,PR001132,FL00026,1608,INR,2021-11-15,PayPal,17.29,refunded,1
TX0001832,PR000272,FL00143,4599,USD,2023-11-26,Stripe,19.32,success,False
TX0001833,PR000378,FL00188,972,USD,2024-06-30,Bank Transfer,8.17,success,1
TX0001834,PR000718,FL00371,2634,INR,2024-04-20,Stripe,8.58,failed,true
TX0001835,PR000537,FL00033,4181,USD,2020-10-19,Wise,7.6,success,false
TX0001836,PR000027,FL00319,3760,USD,2022-10-26,Payoneer,13.02,success,true
TX0001837,PR000316,FL00122,6118,BDT,2020-01-22,Stripe,7.75,success,1
TX0001838,PR001102,FL00465,2188,USD,2021-10-17,Bank Transfer,9.46,pending,false
TX0001839,PR000541,FL00456,7433,EUR,2024-03-25,PAYONEER,16.07,success,false
TX0001840,PR001192,FL00415,2330,BDT,2020-08-05,Crypto,18.08,refunded,1
TX0001841,PR000155,FL00170,1559,USD,2024-12-30,Crypto,5.15,success,true
TX0001842,PR000547,FL00374,309,EUR,2021-11-29,Crypto,10.08,success,1
TX0001843,PR001085,,,USD,2022-02-28,Stripe,20.0,success,true
TX0001844,PR000749,FL00249,2829,PKR,2021-06-23,Wise,19.93,success,0
TX0001845,PR000529,FL00018,3484,BDT,2023-05-28,Wise,12.5,refunded,True
TX0001846,,FL00480,5218,USD,2021-01-27,PAYPAL,8.34,pending,False
TX0001847,PR000921,FL00483,-1544,PKR,2023-11-04,Crypto,6.76,pending,1
TX0001848,PR000823,FL00446,3982,USD,2022-07-28,Bank Transfer,15.46,refunded,False
TX0001849,PR001106,FL00349,,USD,2024-11-13,Stripe,15.62,success,0
TX0001850,PR001034,FL00011,1778,USD,2024-11-21,Crypto,15.09,success,True
TX0001851,PR000991,FL00470,5095,GBP,2021-03-22,Stripe,10.28,refunded,1
TX0001852,PR000802,FL00131,2013,GBP,2020-09-08,Payoneer,6.86,pending,1
TX0001853,PR000364,FL00132,476,PKR,2021-01-06,Payoneer,12.21,success,True
TX0001854,,FL00288,7369,INR,2023-01-25,PayPal,8.78,pending,false
TX0001855,PR000233,FL00218,2700,USD,2021-09-12,Payoneer,7.0,success,true
TX0001856,PR000601,FL00265,6466,USD,2021-03-01,PayPal,16.82,success,True
TX0001857,PR000035,FL00476,-347063,GBP,2022-11-09,Crypto,19.55,success,0
TX0001858,PR000706,FL00222,1561,USD,2020-06-01,Wise,7.11,refunded,True
TX0001859,PR000440,FL00018,6930,PKR,2024-12-08,Payoneer,12.28,failed,1
TX0001860,PR000856,FL00427,1316,USD,2020-01-22,Stripe,18.67,success,False
TX0001861,PR000813,FL00321,7325,INR,2022-10-19,PayPal,14.32,success,0
TX0001862,PR000224,,6019,usd,2020-09-03,Payoneer,19.5,pending,false
TX0001863,PR000137,FL00041,600,INR,2023-08-31,Stripe,12.49,success,0
TX0001864,PR000281,FL00085,1596,PKR,2021-06-26,Crypto,9.85,success,true
TX0001865,PR000914,FL00315,4153,USD,2020-09-21,Bank Transfer,20.28,success,0
TX0001866,PR000564,FL00139,313,BDT,2020-06-23,PayPal,10.54,success,true
TX0001867,PR000386,FL00432,6176,USD,2020-05-19,Payoneer,5.38,pending,true
TX0001868,PR000685,FL00054,1933,USD,2021-04-16,Payoneer,16.65,failed,True
TX0001869,PR000078,FL00425,4831,USD,2022-07-31,Bank Transfer,15.12,pending,1
TX0001870,PR000447,FL00396,1721,INR,2021-11-29,Payoneer,13.76,success,true
TX0001871,PR001077,FL00341,1232,USD,2023-08-24,Payoneer,14.48,success,1
TX0001872,PR000527,FL00436,86,BDT,2022-07-13,Crypto,11.49,success,false
TX0001873,PR000090,FL00095,2153,USD,2023-03-14,PayPal,5.11,success,False
TX0001874,PR000111,FL00134,6970,BDT,2022-02-10,,7.44,success,0
TX0001875,PR000097,FL00302,3081,INR,2021-06-28,Crypto,12.44,success,False
TX0001876,PR000017,FL00062,5464,USD,2023-09-17,Stripe,17.61,refunded,true
TX0001877,PR000582,FL00338,113,,2021-08-29,PayPal,13.98,success,0
TX0001878,PR000278,FL00406,2313,USD,2024-01-04,Bank Transfer,7.27,success,True
TX0001879,PR001110,FL00260,3542,BDT,2024-04-08,PayPal,10.66,success,true
TX0001880,PR001118,,5642,PKR,2020-08-22,PayPal,13.25,pending,true
TX0001881,PR000033,FL00205,3114,INR,2023-02-06,PAYPAL,14.0,success,true
TX0001882,PR000999,FL00202,1180,PKR,2023-02-04,Wise,14.44,refunded,False
TX0001883,PR001198,FL00092,7103,USD,2022-10-26,BANK TRANSFER,5.88,failed,1
TX0001884,PR000337,FL00251,-4796,USD,2020-01-29,Crypto,,refunded,True
TX0001885,PR000189,FL00487,198,EUR,2024-04-18,Wise,9.63,success,false
TX0001886,PR000542,FL00352,4899,GBP,2024-11-14,Crypto,6.93,success,true
TX0001887,PR000775,FL00119,747,PKR,2022-04-19,Wise,6.89,success,false
TX0001888,PR000917,FL00031,858,EUR,2021-06-30,Wise,19.19,pending,false
TX0001889,PR000819,FL00242,6429,USD,2023-09-22,Stripe,14.4,success,1
TX0001890,PR000084,FL00140,5813,usd,2024-07-10,Crypto,14.24,success,True
TX0001891,PR000215,FL00301,1745,USD,2024-04-22,Crypto,5.48,failed,True
TX0001892,PR000188,FL00113,7451,USD,2023-09-27,Wise,16.32,success,true
TX0001893,PR000665,FL00226,5130,usd,2021-12-23,Crypto,8.53,success,False
TX0001894,PR000308,FL00474,422258,USD,2022-02-24,Bank Transfer,,refunded,1
TX0001895,PR000555,FL00479,7615,BDT,2022-05-11,Bank Transfer,8.41,success,True
TX0001896,PR000971,FL00486,6156,USD,2024-02-20,Payoneer,11.27,pending,True
TX0001897,PR000438,FL00273,658537,INR,2024-06-17,PayPal,8.03,refunded,True
TX0001898,PR000039,FL00087,3936,EUR,2021-10-06,Wise,18.07,refunded,0
TX0001899,PR000126,FL00416,213,GBP,2020-11-29,Crypto,17.8,refunded,true
TX0001900,PR001186,FL00016,,USD,,Crypto,9.67,success,false
TX0001901,PR000681,FL00153,3082,USD,2020-08-07,Bank Transfer,14.48,failed,False
TX0001902,PR001014,FL00246,1264,GBP,2021-10-15,PayPal,11.11,success,1
TX0001903,PR000500,FL00461,3908,EUR,2022-03-26,Wise,7.32,success,false
TX0001904,PR000394,FL00100,3952,USD,2023-01-30,PayPal,15.0,pending,False
TX0001905,,FL00157,5452,BDT,2023-07-08,Crypto,20.64,failed,False
TX0001906,PR000014,FL00197,666632,USD,2020-01-08,PayPal,11.15,failed,1
TX0001907,PR000087,FL00107,2261,USD,2024-10-01,PayPal,10.53,success,True
TX0001908,PR000102,FL00423,574,GBP,2022-06-05,Payoneer,17.09,pending,true
TX0001909,PR000903,FL00472,400,INR,2022-08-31,Stripe,13.33,failed,False
TX0001910,PR000524,,3155,INR,2023-01-04,Stripe,8.48,pending,1
TX0001911,PR000317,FL00439,7587,USD,2021-09-09,Payoneer,14.16,success,false
TX0001912,PR000135,FL00334,6777,PKR,2024-10-06,Wise,19.03,success,False
TX0001913,PR000228,FL00274,4754,USD,2020-02-10,Payoneer,7.16,pending,0
TX0001914,PR001187,FL00281,6997,EUR,2023-09-22,Wise,18.95,pending,0
TX0001915,PR000914,FL00349,3239,USD,,Stripe,13.85,success,False
TX0001916,PR001100,FL00290,1123,USD,2022-01-20,Bank Transfer,16.86,success,0
TX0001917,PR000711,FL00444,2580,INR,2020-02-17,Bank Transfer,10.66,success,false
TX0001918,PR000654,FL00394,3382,INR,2023-12-05,Payoneer,6.19,success,true
TX0001919,PR001029,FL00069,1428,INR,2020-09-11,Payoneer,17.78,success,True
TX0001920,PR000878,FL00108,7189,BDT,2022-12-05,PayPal,20.23,success,1
TX0001921,PR000862,FL00435,5967,EUR,2023-03-22,Crypto,15.47,failed,False
TX0001922,PR000838,FL00025,614,USD,2021-03-29,Bank Transfer,10.53,success,true
TX0001923,PR000101,FL00267,3474,bdt,2024-07-08,Wise,20.61,success,0
TX0001924,PR000957,FL00041,212513,GBP,2024-10-24,Wise,13.66,success,false
TX0001925,PR001169,FL00283,3717,USD,2024-11-01,Crypto,6.39,success,False
TX0001926,PR000487,FL00404,5952,USD,2020-07-07,Crypto,17.53,success,1
TX0001927,PR000204,FL00452,5394,GBP,2024-06-14,Crypto,,success,False
TX0001928,PR000275,FL00042,-7030,BDT,2021-06-02,Bank Transfer,6.87,success,true
TX0001929,,FL00171,7851,BDT,2023-09-29,Crypto,10.5,success,0
TX0001930,PR001141,FL00447,6381,EUR,2022-01-15,Wise,13.1,success,false
TX0001931,PR000033,FL00424,4953,EUR,2024-12-04,Bank Transfer,16.18,failed,False
TX0001932,,FL00089,1235,PKR,2024-09-30,,15.7,failed,False
TX0001933,PR000019,FL00462,100,EUR,2024-04-11,Wise,8.89,refunded,True
TX0001934,PR000466,FL00124,1973,USD,2022-11-09,Bank Transfer,14.98,refunded,false
TX0001935,PR000884,FL00297,6944,PKR,2024-10-26,Payoneer,20.07,success,true
TX0001936,PR000739,FL00422,4404,USD,2023-11-26,BANK TRANSFER,20.45,failed,1
TX0001937,PR000258,FL00299,6639,GBP,2022-07-09,Stripe,6.6,success,true
TX0001938,PR000362,FL00008,3239,EUR,2021-05-13,Crypto,7.75,success,0
TX0001939,PR001144,FL00192,6569,GBP,2022-02-02,Stripe,16.77,success,true
